oa_code,LOAC_supgrp_cd,KMeans_60pca,Queens_SFCM_60kvars,KNN8_SFCM_60kvars,MDT_SFCM_60kvars,Queens_SFCM_60pca,KNN8_SFCM_60pca,MDT_SFCM_60pca,Queens_GCN_167zscores,KNN8_GCN_167zscores,MDT_GCN_167zscores,Queens_GSCN_MeanAgg_167zscores,Queens_GSCN_MeanAgg_60kvars,Queens_GSonly_MeanAgg_167zscores,KNN8_GSCN_AttentionalAgg_167zscores,KNN8_GSCN_MaxPoolingAgg_167zscores,KNN8_GSCN_MaxPoolingAgg_167zscores_RW8,KNN8_GSCN_MaxPoolingAgg_167zscores_RW28,KNN8_GSCN_MeanAgg_167zscores,KNN8_GSCN_MeanAgg_60kvars,KNN8_GSCN_MeanPoolingAgg_167zscores,KNN8_GSonly_MeanAgg_167zscores,KNN8_Att2Vec_167zscores,KNN8_Node2Vec_167zscores,MDT_GSCN_MeanAgg_167zscores,MDT_GSCN_MeanAgg_60kvars,Queens_NAGAE_d1,KNN8_NAGAE_d1,MDT_NAGAE_d1,Queens_NAGAE_d2,KNN8_NAGAE_d2,MDT_NAGAE_d2
E00000209,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,4,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000210,G,3,0,0,2,7,7,7,6,2,6,0,1,4,6,1,1,2,4,4,2,5,6,4,0,3,6,1,2,7,0,1
E00000211,G,3,0,0,2,7,7,7,6,2,3,6,5,4,6,1,1,2,4,4,2,5,6,4,7,3,6,1,2,7,0,1
E00000212,G,0,0,0,2,3,3,3,6,2,3,6,4,4,6,2,6,3,4,4,5,5,2,4,1,3,6,1,2,7,0,1
E00000213,A,3,0,0,2,7,7,7,6,2,3,0,5,4,6,1,1,3,1,4,2,5,5,4,7,3,6,1,2,7,0,1
E00000214,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000215,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,6,4,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000216,A,3,7,7,2,7,7,7,0,2,3,0,1,4,6,1,1,2,1,4,2,5,5,1,0,3,6,1,2,7,0,1
E00000217,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000218,A,3,0,7,2,7,7,7,6,2,3,0,1,4,6,1,1,2,1,4,2,5,5,1,0,3,6,1,2,7,0,1
E00000219,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000220,G,3,0,5,2,3,5,3,2,5,6,6,5,4,2,2,6,2,1,4,3,5,4,5,7,3,5,4,2,6,4,3
E00000221,A,3,7,7,0,7,7,7,6,2,1,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000222,G,3,0,0,2,5,3,3,5,7,7,6,1,4,2,1,1,2,1,4,3,5,4,4,7,3,5,1,2,6,0,3
E00000223,G,0,0,0,2,3,3,3,5,2,3,6,6,4,3,2,6,3,4,0,5,5,2,6,1,3,6,1,2,7,0,1
E00000224,A,3,7,7,0,7,7,7,6,2,3,0,3,4,6,1,1,2,4,4,2,5,2,4,7,3,6,1,2,7,0,1
E00000225,G,3,0,0,2,7,7,7,6,2,0,0,5,4,6,1,1,5,4,4,2,5,5,4,7,3,6,1,2,7,0,1
E00000226,A,3,0,7,0,7,7,7,1,2,3,0,1,4,6,1,1,3,1,4,2,5,5,5,0,3,6,1,2,7,0,1
E00000227,G,4,0,7,2,7,7,7,6,2,3,0,1,4,2,4,7,4,1,4,7,5,4,5,0,3,6,1,2,7,0,1
E00000228,C,4,5,5,2,5,5,5,6,2,3,0,1,4,2,4,7,3,3,4,7,5,4,5,0,3,5,1,7,6,0,3
E00000229,G,4,0,0,2,5,3,3,6,2,3,6,1,4,2,4,7,4,1,4,7,5,4,5,5,3,5,5,7,6,0,3
E00000230,A,3,0,0,2,7,7,7,6,2,3,0,1,4,6,1,1,2,1,4,2,5,5,5,0,0,6,1,2,7,0,1
E00000231,A,3,5,0,2,7,7,7,6,2,3,0,1,4,6,1,1,0,1,4,2,5,5,1,0,3,6,1,2,7,0,1
E00000232,G,3,0,0,2,7,7,7,6,2,3,6,1,4,2,4,7,4,1,4,2,5,4,5,7,3,6,1,2,7,0,1
E00000234,G,3,0,0,2,3,7,3,6,2,3,0,1,4,2,1,1,0,1,4,3,5,5,5,7,3,6,1,2,5,0,1
E00000235,B,0,0,0,2,3,3,3,5,7,7,6,4,4,3,2,6,2,4,0,5,5,2,4,1,3,1,5,2,5,3,3
E00000236,A,3,0,0,2,7,3,7,6,2,3,0,1,4,6,1,1,1,1,4,2,5,5,1,0,0,6,1,2,5,3,3
E00000237,G,3,0,0,2,7,7,3,1,2,3,6,5,4,2,1,1,2,1,4,3,5,5,4,7,3,6,1,2,7,0,1
E00000238,B,0,3,0,2,3,3,3,6,7,3,6,0,4,3,2,6,3,4,0,5,5,2,4,1,3,1,5,2,5,3,3
E00000239,B,0,3,3,2,3,3,3,5,7,7,6,0,4,3,2,6,0,4,0,5,5,2,4,1,6,1,5,2,5,3,3
E00000240,B,0,3,3,2,3,3,3,5,7,3,6,6,4,3,2,6,3,4,0,5,5,2,4,1,3,5,5,2,5,3,3
E00000241,B,0,3,3,2,3,3,3,5,7,7,6,7,4,3,2,6,3,4,0,5,5,6,4,1,6,1,5,2,5,3,3
E00000242,B,0,3,3,2,3,3,3,5,7,7,6,6,4,3,2,6,5,4,0,5,5,2,4,1,6,5,5,2,5,3,3
E00000243,B,0,3,3,2,3,3,3,7,7,5,6,0,4,3,2,6,3,4,0,5,5,2,4,1,3,1,5,2,5,3,3
E00000244,G,0,0,0,2,3,3,3,5,7,7,6,5,4,3,2,6,3,4,4,5,5,2,4,7,3,5,1,2,5,3,3
E00000245,B,0,3,3,2,3,3,3,5,7,7,6,0,4,3,2,6,3,4,0,5,5,2,4,1,3,1,5,2,5,3,3
E00000246,C,4,0,0,2,3,3,5,2,5,6,6,5,4,0,4,7,4,3,4,7,5,6,5,1,3,5,5,2,5,3,3
E00000247,C,4,5,0,2,5,5,5,2,5,6,6,5,4,0,4,7,4,3,4,7,5,6,5,5,3,5,5,7,6,4,3
E00000248,B,0,3,3,2,3,3,3,5,7,7,6,7,4,3,2,6,3,4,0,5,5,2,4,1,3,5,5,2,5,3,3
E00000249,G,1,0,0,2,3,3,3,5,7,7,6,1,4,3,1,1,2,1,4,3,5,5,7,7,3,5,5,2,5,3,3
E00000250,B,0,3,3,2,3,3,3,5,7,7,6,6,4,3,2,6,7,4,0,5,5,2,4,1,6,1,5,2,5,3,3
E00000251,B,0,0,3,2,3,3,3,5,7,7,6,0,4,3,2,6,3,4,0,5,5,2,4,1,6,5,5,2,5,3,3
E00000252,C,4,5,5,2,3,5,3,6,2,3,6,1,4,2,4,7,4,3,4,3,5,4,5,5,3,5,1,7,5,3,3
E00000253,G,0,3,3,2,3,3,3,5,7,4,6,4,4,3,2,6,3,4,0,5,5,6,4,1,3,5,5,2,5,3,3
E00000254,B,0,3,3,2,3,3,3,5,7,7,6,0,4,3,2,6,3,4,0,5,5,2,4,1,6,1,5,2,5,3,3
E00000255,G,3,0,0,2,3,7,3,6,2,7,6,1,4,2,1,1,7,4,4,2,5,4,4,7,3,5,1,7,6,0,3
E00000256,B,0,3,3,2,3,3,3,5,7,7,6,0,4,3,2,6,3,4,0,5,5,2,4,1,3,1,5,2,5,3,3
E00000257,G,3,0,0,2,3,3,3,6,2,3,6,5,4,6,1,1,2,4,4,2,5,5,4,7,3,5,5,2,5,3,3
E00000258,B,0,3,3,2,3,3,3,5,7,3,6,0,4,3,2,6,3,4,0,5,5,2,4,1,6,1,5,2,5,3,3
E00000259,G,0,0,0,2,3,3,3,6,2,3,6,5,4,2,2,6,3,4,4,3,5,4,4,7,3,5,1,2,5,0,3
E00000260,G,0,0,0,2,3,3,3,6,2,3,6,1,4,2,1,1,2,4,4,2,5,6,4,0,3,5,5,2,5,3,3
E00000261,G,3,0,0,2,3,3,3,6,2,3,6,5,4,2,1,1,2,1,4,3,5,4,7,7,3,5,1,2,5,0,3
E00000263,B,0,3,3,2,3,3,3,5,7,7,6,6,4,3,2,6,3,4,0,5,5,2,4,1,3,1,5,2,5,3,3
E00000264,B,0,3,3,2,3,3,3,5,7,6,6,0,4,3,2,6,3,4,0,5,5,2,4,1,3,1,5,2,5,3,3
E00000265,A,3,7,7,0,7,7,7,6,2,3,0,1,4,6,1,1,6,1,4,2,5,5,4,7,0,6,1,2,7,0,1
E00000266,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,5,1,1,2,5,5,4,0,0,6,1,2,7,0,1
E00000267,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000268,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,4,7,2,5,5,4,0,0,6,1,2,7,0,1
E00000269,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000270,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000271,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,3,2,5,5,4,0,0,6,1,2,7,0,1
E00000272,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,1,2,5,5,1,0,0,6,1,2,7,0,1
E00000273,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000274,A,3,7,7,0,7,7,7,6,2,2,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000275,A,1,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,1,4,2,5,5,1,0,3,6,1,2,7,0,1
E00000276,A,0,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,4,4,2,5,5,4,7,3,6,1,2,7,0,1
E00000277,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,4,4,2,5,2,4,7,0,6,1,2,7,0,1
E00000278,A,3,7,7,0,7,7,7,6,2,3,0,1,4,2,1,1,2,1,4,2,5,5,5,0,3,6,1,2,7,0,1
E00000279,G,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,4,4,2,5,5,4,7,3,6,1,2,7,0,1
E00000280,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,3,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000282,A,3,7,7,0,7,7,7,6,2,2,7,1,4,6,1,1,2,4,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000283,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000284,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,4,7,0,6,1,2,7,0,1
E00000285,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,4,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000286,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,7,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000287,G,3,7,7,0,7,7,7,6,2,3,0,5,4,6,1,1,2,4,7,2,5,5,4,7,3,6,1,2,7,0,1
E00000288,A,3,7,7,0,7,7,7,6,2,3,0,5,4,6,1,1,0,4,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000289,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000290,A,3,7,7,0,7,7,7,6,2,0,7,3,4,6,1,1,1,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000291,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000292,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000293,A,1,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000294,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000295,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000296,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000297,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000298,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,6,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000299,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,5,2,5,5,1,2,0,6,1,2,7,0,1
E00000300,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000301,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,1,2,2,5,5,4,0,3,6,1,2,7,0,1
E00000302,A,3,7,7,0,7,7,7,6,2,0,7,1,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000303,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000304,B,1,7,7,0,7,7,7,6,2,2,7,4,4,6,1,1,2,1,0,2,5,5,7,7,3,6,1,2,7,0,1
E00000305,B,0,7,7,0,7,7,7,6,2,3,0,4,4,3,2,6,3,4,0,5,5,2,4,7,3,6,1,2,7,0,1
E00000306,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,7,1,1,2,5,5,1,0,0,6,1,2,7,0,1
E00000307,A,3,7,7,0,7,7,7,6,2,7,7,3,0,6,1,1,6,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000308,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,1,0,3,6,1,4,7,0,1
E00000309,B,0,7,7,0,7,7,7,6,2,7,0,0,4,6,2,6,3,4,0,5,5,2,4,7,3,6,1,2,7,0,1
E00000310,A,1,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,1,4,2,5,5,1,7,3,6,1,2,7,0,1
E00000311,A,3,7,7,0,7,7,7,6,2,5,7,3,4,6,1,1,2,1,7,2,5,5,1,0,0,6,1,4,7,0,1
E00000312,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,3,2,5,5,1,0,0,6,1,2,7,0,1
E00000313,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,4,1,0,0,6,1,2,7,0,1
E00000314,A,3,7,7,0,7,7,7,6,2,4,7,3,4,6,1,1,3,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000315,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,1,2,5,5,1,0,0,6,1,2,7,0,1
E00000316,A,3,7,7,0,7,7,7,6,2,1,7,1,4,6,1,1,2,1,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000317,A,0,7,7,0,7,7,7,6,2,3,0,0,4,6,2,6,4,4,4,5,5,2,4,1,3,6,1,2,7,0,1
E00000318,A,1,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,4,1,4,2,5,5,7,1,3,6,1,2,7,0,1
E00000319,A,1,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,1,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000320,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,7,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000321,A,3,7,7,0,7,7,7,6,2,3,0,5,4,6,1,1,2,1,4,2,5,5,1,7,0,6,1,2,7,0,1
E00000322,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,0,1,5,2,5,5,1,0,0,6,1,2,7,0,1
E00000323,A,1,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,1,4,2,5,5,1,0,3,6,1,2,7,0,1
E00000324,A,1,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,0,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000325,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000326,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,1,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000327,B,0,7,7,0,7,7,7,6,2,3,7,6,0,6,2,6,5,4,0,5,5,5,4,7,0,6,1,2,7,0,1
E00000328,B,0,3,7,0,3,3,7,6,2,3,0,6,4,6,2,6,7,4,0,5,5,2,4,7,0,6,1,2,7,0,1
E00000329,B,0,3,7,0,3,3,7,6,2,3,0,2,4,3,2,6,3,4,0,5,5,2,4,1,3,6,1,2,7,0,1
E00000330,B,0,7,7,0,3,7,7,6,2,1,0,5,4,6,2,6,3,4,4,5,5,2,4,7,0,6,1,2,7,0,1
E00000331,G,4,0,5,2,7,7,7,6,2,2,0,1,4,2,4,7,4,1,4,7,5,6,6,7,3,6,1,2,7,0,1
E00000332,C,4,5,5,5,7,7,5,4,2,3,0,1,4,2,4,7,4,5,3,7,5,4,5,2,0,6,1,7,7,0,5
E00000333,C,3,5,5,5,7,7,5,4,2,3,0,1,4,2,4,7,4,5,3,7,5,5,2,0,0,6,7,7,7,0,5
E00000334,C,3,5,5,5,7,7,5,6,2,3,0,1,4,6,1,1,2,5,4,4,5,1,1,0,3,6,1,7,7,4,5
E00000335,C,4,5,5,5,5,7,5,6,2,3,0,1,4,2,4,7,4,3,4,7,5,5,2,2,3,6,1,7,7,0,5
E00000336,C,4,5,5,5,7,5,5,6,2,3,0,1,4,2,4,7,4,3,3,7,5,4,5,0,3,6,1,7,7,4,5
E00000337,G,4,5,5,2,5,5,5,2,5,0,4,5,4,2,4,7,4,3,4,7,5,5,5,7,3,3,4,2,6,4,3
E00000338,C,3,5,5,5,7,7,5,6,2,3,0,1,4,2,4,7,4,5,4,7,5,4,1,0,3,6,1,7,7,4,5
E00000339,C,4,5,5,5,7,5,5,2,5,6,0,1,4,2,4,7,4,3,4,7,5,1,2,0,3,6,4,7,7,4,5
E00000340,C,4,5,5,5,5,5,5,2,5,6,0,1,4,2,4,7,2,3,4,7,5,4,5,0,3,3,4,7,6,4,5
E00000341,C,3,5,5,5,7,7,7,6,2,3,0,1,4,6,1,1,2,1,4,2,5,5,5,0,3,6,1,7,7,0,1
E00000342,C,4,5,5,5,5,5,5,2,5,6,6,1,4,2,4,7,4,3,4,7,5,4,5,0,3,3,1,7,6,4,5
E00000343,C,3,5,5,5,7,5,5,6,2,7,0,1,4,2,4,7,4,3,4,7,5,4,2,0,3,6,1,7,7,0,5
E00000344,C,4,5,5,5,5,5,5,2,5,6,4,1,4,2,4,7,6,3,4,7,5,4,5,0,3,3,1,7,6,4,5
E00000345,C,2,5,5,5,5,5,5,2,5,6,0,1,4,2,4,7,5,5,3,4,5,5,5,2,0,3,4,7,6,4,5
E00000346,C,4,5,5,5,5,5,5,2,5,6,6,1,4,0,4,7,4,3,4,7,5,6,5,5,3,3,4,7,6,4,3
E00000347,C,2,5,5,5,7,7,7,6,2,3,0,1,4,2,6,3,6,5,3,4,5,1,1,2,3,6,1,7,7,0,5
E00000348,G,4,5,5,2,7,7,5,6,2,3,0,1,4,2,1,1,2,1,4,7,5,5,6,7,3,6,1,2,7,0,1
E00000349,C,4,5,5,2,7,7,7,6,2,3,0,1,4,2,4,7,4,3,4,7,5,5,2,0,3,6,1,7,7,0,5
E00000350,C,4,5,5,2,5,5,5,2,5,6,0,1,4,2,4,7,4,3,4,7,5,4,5,2,3,3,4,7,6,4,5
E00000351,C,4,5,5,2,5,5,5,2,5,2,0,1,4,2,4,7,6,3,4,7,5,4,5,0,3,3,1,7,6,4,5
E00000352,G,3,5,5,2,7,7,3,6,2,3,6,5,4,2,1,1,2,1,4,3,5,5,6,7,3,6,1,2,7,0,1
E00000353,C,4,5,5,2,5,5,5,2,5,6,6,1,4,2,4,7,4,3,4,7,5,6,5,5,3,3,4,7,6,4,3
E00000354,G,3,0,5,2,7,7,7,6,2,3,0,1,4,2,1,1,2,1,4,2,5,5,4,7,3,6,1,2,7,0,1
E00000355,G,3,5,5,2,7,7,7,3,2,3,0,5,4,6,1,1,2,1,4,2,5,5,1,0,3,6,1,2,7,0,1
E00000356,C,3,5,5,5,7,7,5,6,2,4,0,1,4,6,4,7,4,1,4,7,5,5,1,0,3,6,1,7,7,0,5
E00000357,C,3,5,5,5,7,7,7,6,2,3,0,1,4,6,1,1,2,1,4,2,5,5,5,0,3,6,1,7,7,0,1
E00000358,B,0,0,5,2,7,7,3,6,2,3,0,4,4,6,1,1,2,4,0,5,5,6,7,1,3,6,1,2,7,0,1
E00000360,G,3,7,7,0,7,7,7,6,2,3,0,5,4,6,1,1,2,4,4,2,5,5,4,7,3,6,1,2,7,0,1
E00000361,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,1,0,3,6,1,2,7,0,1
E00000362,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,6,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000363,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,4,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000364,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,4,1,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000365,G,0,7,7,0,7,7,7,6,2,3,0,1,4,6,1,1,2,4,4,2,5,2,4,7,3,6,1,2,7,0,1
E00000366,A,3,7,7,0,7,7,7,6,2,4,7,5,4,6,1,1,7,1,4,2,5,5,1,0,3,6,1,2,7,0,1
E00000367,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000368,A,3,7,7,0,7,7,7,6,2,3,0,5,4,6,1,1,2,1,4,2,5,5,4,7,3,6,1,2,7,0,1
E00000369,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,6,1,4,2,5,5,4,7,3,6,1,2,7,0,1
E00000370,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000371,A,3,7,7,0,7,7,7,6,2,1,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000372,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,4,4,2,5,5,4,7,0,6,1,2,7,0,1
E00000373,A,3,7,7,0,7,7,7,6,2,4,7,3,4,6,1,1,3,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000374,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,7,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000375,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,5,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000376,A,3,7,7,0,7,7,7,4,6,5,7,3,4,4,6,3,5,1,3,4,5,5,1,2,0,6,1,2,7,0,1
E00000377,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000378,G,1,7,7,0,7,7,7,6,2,1,7,5,4,6,1,1,2,1,4,2,5,5,7,0,3,6,1,2,7,0,1
E00000379,A,3,7,7,0,7,7,7,6,2,4,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000380,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,1,5,2,5,5,4,0,0,6,1,2,7,0,1
E00000381,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,0,4,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000382,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000383,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,4,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000384,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,5,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000385,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,1,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000386,A,3,7,7,0,7,7,7,6,2,6,7,5,4,4,1,1,2,1,3,2,5,1,1,2,0,6,1,2,7,0,1
E00000387,A,3,7,7,0,7,7,7,4,2,3,7,5,4,6,1,1,6,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000388,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,5,1,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000389,A,3,7,7,0,7,7,7,6,2,0,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000390,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000391,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000392,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,4,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000393,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000394,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,3,2,5,5,4,0,0,6,1,2,7,0,1
E00000395,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000396,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000397,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,4,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000398,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000399,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000400,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,1,0,3,6,1,2,7,0,1
E00000401,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,0,1,4,2,5,5,4,0,3,6,1,2,7,0,1
E00000402,A,3,7,7,0,7,7,7,6,2,3,7,5,4,6,1,1,2,1,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000403,A,3,7,7,0,7,7,7,6,2,1,7,3,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
E00000404,A,3,7,7,0,7,7,7,6,2,3,7,3,4,6,1,1,2,4,4,2,5,5,4,0,0,6,1,2,7,0,1
E00000405,A,0,7,7,0,7,7,7,5,2,2,0,5,4,6,1,1,0,4,4,2,5,5,4,7,0,6,1,2,7,0,1
E00000406,A,3,7,7,0,7,7,7,6,2,3,7,1,4,6,1,1,2,1,4,2,5,5,1,0,0,6,1,2,7,0,1
